request_key,custom_id,role,study_id,profile_id,condition_id,outcome_id,replicate_id,requested_model,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,seed,status,required_fields,response_key_map,request_stage,consensus_interaction_protocol_id,consensus_stage_a_request_key,consensus_stage_a_prompt_hash,consensus_stage_a_schema_hash,consensus_feedback_hash
F|target|F0119|Consensus|stage_a|replicate_1,F-680e78f81db2cb4ad88784fad71374027f3006c1,F,target,F0119,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,db25f3024553dfb0928b135d8273c7139b70e2cee03ce3ca51d058a96fbbb00e,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1842330939,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0119|Consensus|stage_a|replicate_1,db25f3024553dfb0928b135d8273c7139b70e2cee03ce3ca51d058a96fbbb00e,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0120|Consensus|stage_a|replicate_1,F-1b3bab289c5aa18a125b5932099228d2505a4c58,F,target,F0120,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,2fe5b23258e8c964032f649bbbf875342f065dbff302c207381a7f7634ce3f0b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1389492187,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0120|Consensus|stage_a|replicate_1,2fe5b23258e8c964032f649bbbf875342f065dbff302c207381a7f7634ce3f0b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0121|Consensus|stage_a|replicate_1,F-22c4ebf516ec85458a4b167ff640e60a3fdcfc1a,F,target,F0121,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,0662df02ef6a0975a8bcc6802d169ca2fbe13f468f8132e1fafad0286f03489c,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1551260975,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0121|Consensus|stage_a|replicate_1,0662df02ef6a0975a8bcc6802d169ca2fbe13f468f8132e1fafad0286f03489c,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0122|Consensus|stage_a|replicate_1,F-785f3056eeeb747e4deb69befcf9691a356bcf20,F,target,F0122,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,129e6ce86940d38d4f3e78c800f1c6065f029b361af839308a98a5bd103f8825,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1604965677,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0122|Consensus|stage_a|replicate_1,129e6ce86940d38d4f3e78c800f1c6065f029b361af839308a98a5bd103f8825,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0123|Consensus|stage_a|replicate_1,F-7a1b79043ca0da1e1c38e0f8b1516dd208a4b607,F,target,F0123,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,eb73d6fd33cfb499ff817c33425e781dc51ec40a43804cae17b380b2d612860a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,819448872,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0123|Consensus|stage_a|replicate_1,eb73d6fd33cfb499ff817c33425e781dc51ec40a43804cae17b380b2d612860a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0124|Consensus|stage_a|replicate_1,F-64aea7257fb36d99d450d9a93f6c431c419d1a3a,F,target,F0124,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,7ffbb07fcb4dc885edfffb1e8a0befdb21733399517a1e07bde15cc412b18c30,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1225833445,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0124|Consensus|stage_a|replicate_1,7ffbb07fcb4dc885edfffb1e8a0befdb21733399517a1e07bde15cc412b18c30,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0125|Consensus|stage_a|replicate_1,F-7282ac5de2d7b559a8af2d344827f564d9df661c,F,target,F0125,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,547a421cac8ddfe88a06279a580ef9ecdc38096595ee53423aeb0efbf1b47afd,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1205669398,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0125|Consensus|stage_a|replicate_1,547a421cac8ddfe88a06279a580ef9ecdc38096595ee53423aeb0efbf1b47afd,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0126|Consensus|stage_a|replicate_1,F-c6bc0775ccf64d714937645f727fb9e77cc0b4bc,F,target,F0126,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,91e43dc0fba4bd9a0dd58cea0da36a2453489bc2eedff6794dc8b4280df6f82b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1517182047,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0126|Consensus|stage_a|replicate_1,91e43dc0fba4bd9a0dd58cea0da36a2453489bc2eedff6794dc8b4280df6f82b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0127|Consensus|stage_a|replicate_1,F-53dda1bc1c852a5b00a8198f99129128c96ad348,F,target,F0127,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,52eb75114960ae9897b8f9d9bc7174a8d6798be3ec11a60e3193b2464edd8b1b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1145073108,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0127|Consensus|stage_a|replicate_1,52eb75114960ae9897b8f9d9bc7174a8d6798be3ec11a60e3193b2464edd8b1b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0128|Consensus|stage_a|replicate_1,F-7ae267334ba7e577cb60b36bda92d2542c3ccd32,F,target,F0128,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,ba3ecb91a4fe9a63a1da197060346089aa95d4962f0c1286fc8bb8868a6c9aca,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1097642975,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0128|Consensus|stage_a|replicate_1,ba3ecb91a4fe9a63a1da197060346089aa95d4962f0c1286fc8bb8868a6c9aca,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0129|Consensus|stage_a|replicate_1,F-20e23c73051178866367bcc02448fec623ef97ec,F,target,F0129,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,127c04fd8077e368a7273bdffd1b4f2b1890cc07c9fed791ff8631c5f0c6e7c2,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1188426092,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0129|Consensus|stage_a|replicate_1,127c04fd8077e368a7273bdffd1b4f2b1890cc07c9fed791ff8631c5f0c6e7c2,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0130|Consensus|stage_a|replicate_1,F-c0def4514256548071677149af26d90e539ba464,F,target,F0130,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,78374d6aec7fac06f75fcf80771f66fd8010edba1ec5698eb0eb2b038b8f158d,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1142177061,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0130|Consensus|stage_a|replicate_1,78374d6aec7fac06f75fcf80771f66fd8010edba1ec5698eb0eb2b038b8f158d,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0131|Consensus|stage_a|replicate_1,F-a47ddf46200f12e412f115042a4eb78f44cf2414,F,target,F0131,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,b56993274109176867d7dba88a09723337e6c31b457914a486fc9fdb38dcf511,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1762316658,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0131|Consensus|stage_a|replicate_1,b56993274109176867d7dba88a09723337e6c31b457914a486fc9fdb38dcf511,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0132|Consensus|stage_a|replicate_1,F-47eabec9b09b45eb3af276a9c1ea53aecd3f7957,F,target,F0132,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,70b6f466eb443513cec70871a28e1152611fa60787bab59d78d0690766bf1770,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1081131903,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0132|Consensus|stage_a|replicate_1,70b6f466eb443513cec70871a28e1152611fa60787bab59d78d0690766bf1770,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0133|Consensus|stage_a|replicate_1,F-b4a4308e41ccb1d2a6be4ae2a4ea4ee777c47a99,F,target,F0133,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,4fd6cccb5c08062d5b3182c2e97836cdaeaa212455d6eede9f10fa618e7f1ddc,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,722801393,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0133|Consensus|stage_a|replicate_1,4fd6cccb5c08062d5b3182c2e97836cdaeaa212455d6eede9f10fa618e7f1ddc,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0134|Consensus|stage_a|replicate_1,F-3147d525ccaaec2cea9eb7fde5442c660af99e21,F,target,F0134,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,b7cc0ca576eefc6dc0e73bb8e77a6b6761a3c540ea948c2552403e8c88fb7f05,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,792368760,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0134|Consensus|stage_a|replicate_1,b7cc0ca576eefc6dc0e73bb8e77a6b6761a3c540ea948c2552403e8c88fb7f05,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0135|Consensus|stage_a|replicate_1,F-630fb613cd8c17dee4779e09c4096e395c013b29,F,target,F0135,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,6fc3d27c0edc7f9d2bf03a1ddb84d4b2be6494b569a1d17b8f0c21feb85c1bb1,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,330007559,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0135|Consensus|stage_a|replicate_1,6fc3d27c0edc7f9d2bf03a1ddb84d4b2be6494b569a1d17b8f0c21feb85c1bb1,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0136|Consensus|stage_a|replicate_1,F-74403195e8d56dddd3b5609c9c6977145b22bf25,F,target,F0136,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,643b330f4e8d69216011b9df14586faff9cee56c6c2d99fda772c9b41d28d2cd,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1364578570,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0136|Consensus|stage_a|replicate_1,643b330f4e8d69216011b9df14586faff9cee56c6c2d99fda772c9b41d28d2cd,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0137|Consensus|stage_a|replicate_1,F-2e38d15ee5f6e2331bfa39d529b26ee29fc54052,F,target,F0137,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,a3df1b428ea22829d634af96742b9a838a9406802d5c80a1cb968526d79916bf,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1114146033,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0137|Consensus|stage_a|replicate_1,a3df1b428ea22829d634af96742b9a838a9406802d5c80a1cb968526d79916bf,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0138|Consensus|stage_a|replicate_1,F-6c4ee00bbe9b61ce299659641a98029704752241,F,target,F0138,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,01441f46418fe03010232115f7afc8fc533a8e1c2701c6f4fccb4c8664de01d5,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,389620199,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0138|Consensus|stage_a|replicate_1,01441f46418fe03010232115f7afc8fc533a8e1c2701c6f4fccb4c8664de01d5,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0139|Consensus|stage_a|replicate_1,F-136ae0bd38c00746a54abf70bf5fb84e93610507,F,target,F0139,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,8edb4c37d0b284118e85d9992332e1f7f0219fa5b4b2ace4019089de4d300e32,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1603651776,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0139|Consensus|stage_a|replicate_1,8edb4c37d0b284118e85d9992332e1f7f0219fa5b4b2ace4019089de4d300e32,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0140|Consensus|stage_a|replicate_1,F-7238de88ed4087245860fdae9bee2c54ea2c3440,F,target,F0140,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,143ab4c03d10df5c34d75d55a8c0fa0ae89233664b42c930f95aed2678eea9d3,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1370637367,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0140|Consensus|stage_a|replicate_1,143ab4c03d10df5c34d75d55a8c0fa0ae89233664b42c930f95aed2678eea9d3,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0141|Consensus|stage_a|replicate_1,F-384fb2de1a35ce36fc1385fd1dc2726a724b9fa7,F,target,F0141,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,62e1986c472a6796e01941eecfaad704782586f4dda07ef2c5e5edb6aa2c37f1,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,181744627,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0141|Consensus|stage_a|replicate_1,62e1986c472a6796e01941eecfaad704782586f4dda07ef2c5e5edb6aa2c37f1,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0142|Consensus|stage_a|replicate_1,F-e731e09a6575c7eff1b17d256a487fd6c3ae03ee,F,target,F0142,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,c51bfbfe97aab803dac97eb4f76e71947233f5803d831694cfc0d7118b8a51e0,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,869894439,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0142|Consensus|stage_a|replicate_1,c51bfbfe97aab803dac97eb4f76e71947233f5803d831694cfc0d7118b8a51e0,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0143|Consensus|stage_a|replicate_1,F-c484c7bcac4318875865d733a8efdbd09bfe68a2,F,target,F0143,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,d872aa9d51bad66f5a351460a888ba97683029eb69d81e04001ad16c24c5e228,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,894216195,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0143|Consensus|stage_a|replicate_1,d872aa9d51bad66f5a351460a888ba97683029eb69d81e04001ad16c24c5e228,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0144|Consensus|stage_a|replicate_1,F-84d84ee080861a102f1a341f392f86ab1b28b7fc,F,target,F0144,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,28de3fc38dee9f3bddcb937e83639bef2dbe6fdc5701d6c3d219fcb301d68632,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,171358163,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0144|Consensus|stage_a|replicate_1,28de3fc38dee9f3bddcb937e83639bef2dbe6fdc5701d6c3d219fcb301d68632,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
