request_key,custom_id,role,study_id,profile_id,condition_id,outcome_id,replicate_id,requested_model,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,seed,status,required_fields,response_key_map,request_stage,consensus_interaction_protocol_id,consensus_stage_a_request_key,consensus_stage_a_prompt_hash,consensus_stage_a_schema_hash,consensus_feedback_hash
G|LP0322|Consensus|stage_a|replicate_1,G-d15a781322fd99c81e05e4addc7a7ff1cdc08881,G,target,LP0322,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,1d95c027ff4ee4b65befa5dd9c766314234d93c77b01dbb2c4a98978d9d50eeb,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1169328625,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0322|Consensus|stage_a|replicate_1,1d95c027ff4ee4b65befa5dd9c766314234d93c77b01dbb2c4a98978d9d50eeb,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0323|Consensus|stage_a|replicate_1,G-eef861fdeb3e95570920c57b75492c0a998b3521,G,target,LP0323,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,8fa659027d3c6b87f68102489e0f968a383b97aae8bdf8b930a1a8ffe1e9ec2d,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1227839830,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0323|Consensus|stage_a|replicate_1,8fa659027d3c6b87f68102489e0f968a383b97aae8bdf8b930a1a8ffe1e9ec2d,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0324|Consensus|stage_a|replicate_1,G-02ae2276e50d7be93d86b03dd34cdd05168c7174,G,target,LP0324,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,023ecd06813bfd9bca7e6101f84410a588b5303db678ef690b977393c3b0d63f,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1785315542,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0324|Consensus|stage_a|replicate_1,023ecd06813bfd9bca7e6101f84410a588b5303db678ef690b977393c3b0d63f,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0325|Consensus|stage_a|replicate_1,G-bcc27ff0a01bcfdbed22044bec88fbbd61161c3d,G,target,LP0325,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,073b446d7a944b1341181581db3c028a65534ccf2dbc85beba9b5723e2cfe4dc,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,429969343,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0325|Consensus|stage_a|replicate_1,073b446d7a944b1341181581db3c028a65534ccf2dbc85beba9b5723e2cfe4dc,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0326|Consensus|stage_a|replicate_1,G-4b2a6f262facd7650d22f762219730563fa3e41a,G,target,LP0326,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,527ecfa831fe9f4626723348d9941942120723a2ed450a35415ecb28dabc9d36,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1174517170,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0326|Consensus|stage_a|replicate_1,527ecfa831fe9f4626723348d9941942120723a2ed450a35415ecb28dabc9d36,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0327|Consensus|stage_a|replicate_1,G-6f24c0a179d1b1336fbf02e7fa932b6493b25a63,G,target,LP0327,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,e40b8d6e5fb636d5221d3505af17873489e357b9553e34f7e71a7d4fa2012df3,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1478177399,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0327|Consensus|stage_a|replicate_1,e40b8d6e5fb636d5221d3505af17873489e357b9553e34f7e71a7d4fa2012df3,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0328|Consensus|stage_a|replicate_1,G-48fe1b8e741a265301d6ea574c62db4c34c3666a,G,target,LP0328,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,e936e4e3a5de73f7bd302ccd86947145a0b17089c0590d7e4737512ca23a5e24,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,102129009,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0328|Consensus|stage_a|replicate_1,e936e4e3a5de73f7bd302ccd86947145a0b17089c0590d7e4737512ca23a5e24,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0329|Consensus|stage_a|replicate_1,G-e8dbad8565c8265a44c41ca7a8483ba78b6ea685,G,target,LP0329,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,1f4badaaa9a06d36063a293a29c8ee3baec08da28e5af58f1e684b5ba1f2cb6a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,931103080,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0329|Consensus|stage_a|replicate_1,1f4badaaa9a06d36063a293a29c8ee3baec08da28e5af58f1e684b5ba1f2cb6a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0330|Consensus|stage_a|replicate_1,G-fd0c8801720e35123ef9c7cc5bea08a35eafe3cc,G,target,LP0330,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,f876ca9be8000a803b96e2a7620125657c7ffa849a2ef2cdacd309e6c70a8cdc,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1814512920,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0330|Consensus|stage_a|replicate_1,f876ca9be8000a803b96e2a7620125657c7ffa849a2ef2cdacd309e6c70a8cdc,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0331|Consensus|stage_a|replicate_1,G-6e916e1e0a12e252c10bfafe407e226709c37ee7,G,target,LP0331,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,77d37a2048f6dc3209af447b8cfc274fdd9af93484910bc02e1aaa8de7e5b103,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1731575439,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0331|Consensus|stage_a|replicate_1,77d37a2048f6dc3209af447b8cfc274fdd9af93484910bc02e1aaa8de7e5b103,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0332|Consensus|stage_a|replicate_1,G-4b1119aa18f24a2a91781804b021217e537e41dc,G,target,LP0332,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,331f0e1983efd86fb5fe1affd9b6814033ba209be69984062f58e65d27fd2194,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,789871999,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0332|Consensus|stage_a|replicate_1,331f0e1983efd86fb5fe1affd9b6814033ba209be69984062f58e65d27fd2194,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0333|Consensus|stage_a|replicate_1,G-7ac11fcb197da6da1ad7f6ee3ac0a0f9027ac031,G,target,LP0333,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,d15171e5b90c40a7a4ef94456414433ccd7732a27122a9e9d49cecc42e6d228c,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,251651698,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0333|Consensus|stage_a|replicate_1,d15171e5b90c40a7a4ef94456414433ccd7732a27122a9e9d49cecc42e6d228c,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0334|Consensus|stage_a|replicate_1,G-163f4248d5c73881c795c77510ea134e43d2e4e3,G,target,LP0334,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,5642aaa897d11e92fabcdf9ae92a67f1fa5562d284bce15b7ac1f36653fc4809,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,38124819,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0334|Consensus|stage_a|replicate_1,5642aaa897d11e92fabcdf9ae92a67f1fa5562d284bce15b7ac1f36653fc4809,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0335|Consensus|stage_a|replicate_1,G-8568e87b91697f368c9c3f4be134998de2823772,G,target,LP0335,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,0902c115385cef30a62cb45c1a170bfac77c693f5c341cbea653cedc9ad9a0df,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,473649199,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0335|Consensus|stage_a|replicate_1,0902c115385cef30a62cb45c1a170bfac77c693f5c341cbea653cedc9ad9a0df,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0336|Consensus|stage_a|replicate_1,G-ac4a27a60210b349946874f7acfefebc861c122e,G,target,LP0336,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,c9ad0d3f2485ef31258d74a27f07bd08893de9704425f0783330b70b88cfa7f5,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1520763543,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0336|Consensus|stage_a|replicate_1,c9ad0d3f2485ef31258d74a27f07bd08893de9704425f0783330b70b88cfa7f5,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0337|Consensus|stage_a|replicate_1,G-bc61186398e22edc27eeb9e41d42aa5a5128ac86,G,target,LP0337,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,e4dfb254848d2c618a53e54b9ec2794601b61acfcf10299e1d0918dce68c9503,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,295985062,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0337|Consensus|stage_a|replicate_1,e4dfb254848d2c618a53e54b9ec2794601b61acfcf10299e1d0918dce68c9503,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0338|Consensus|stage_a|replicate_1,G-6e9c4549b4e3f880ebf27458a3f5503c29d33262,G,target,LP0338,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,d0e1877f2c1c36737604b49bbe108884227bbf5a5b6d3eace17a47c6d97e5b37,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,303858453,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0338|Consensus|stage_a|replicate_1,d0e1877f2c1c36737604b49bbe108884227bbf5a5b6d3eace17a47c6d97e5b37,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0339|Consensus|stage_a|replicate_1,G-0951186a64a90b3cfc7c01438af243d67ad067f9,G,target,LP0339,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,4f78d0b04a1fa13d3341c0acb0e8a62cabe8e2f91d140456cf4498ecf1a622a5,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,2001419280,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0339|Consensus|stage_a|replicate_1,4f78d0b04a1fa13d3341c0acb0e8a62cabe8e2f91d140456cf4498ecf1a622a5,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0340|Consensus|stage_a|replicate_1,G-d19fde85f2f7c2cf04667699d4b40bef90ba6a0d,G,target,LP0340,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,6de22ac670802d8c1abd47f56a001a739823b285be591daf51699ae111a56a55,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,372735966,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0340|Consensus|stage_a|replicate_1,6de22ac670802d8c1abd47f56a001a739823b285be591daf51699ae111a56a55,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0341|Consensus|stage_a|replicate_1,G-d1fb7ee7906780e8bb5ea6535694e88c511c5dbb,G,target,LP0341,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,52d9b6a666c9b83ab947f0251e834fe7dd90a8b683de6b6dfb6dc7c44b726d72,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,878608058,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0341|Consensus|stage_a|replicate_1,52d9b6a666c9b83ab947f0251e834fe7dd90a8b683de6b6dfb6dc7c44b726d72,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0342|Consensus|stage_a|replicate_1,G-a557b600b946aba128bbc5126b8cb34396e211c6,G,target,LP0342,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,6fc87b4f0df71035f8f4f64872aef7cd55bdf4a9675ed319e247daae0d840ae7,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,66459557,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0342|Consensus|stage_a|replicate_1,6fc87b4f0df71035f8f4f64872aef7cd55bdf4a9675ed319e247daae0d840ae7,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0343|Consensus|stage_a|replicate_1,G-ecea77334e51b948c90418aebcbe6d0c3713649f,G,target,LP0343,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,777b50549dfb9c287f0d3114e87f2bea526f4432caf075ab7136f692af75b026,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,673621938,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0343|Consensus|stage_a|replicate_1,777b50549dfb9c287f0d3114e87f2bea526f4432caf075ab7136f692af75b026,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0344|Consensus|stage_a|replicate_1,G-63ba9b2f41c385fe62363231e4d75abc2622df38,G,target,LP0344,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,27f9585a992a37a3aff982cd2d881b02e7a8474df720b90127953686b04e1bc9,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,154713182,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0344|Consensus|stage_a|replicate_1,27f9585a992a37a3aff982cd2d881b02e7a8474df720b90127953686b04e1bc9,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0345|Consensus|stage_a|replicate_1,G-5dbff5d1a37153904a971c47a6f40fbcb2a299f7,G,target,LP0345,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,2b86cfae609d89adbd2abadd0dc80b784918a8374823d731f6471609c2c9a457,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1592868660,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0345|Consensus|stage_a|replicate_1,2b86cfae609d89adbd2abadd0dc80b784918a8374823d731f6471609c2c9a457,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0346|Consensus|stage_a|replicate_1,G-5b45a1adeb35d2e543559d3048e1eaf46c8a0919,G,target,LP0346,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,c79d956413456918baa814770badd013fb8567a87662cf103c5810d0c82b3eae,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,566302274,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0346|Consensus|stage_a|replicate_1,c79d956413456918baa814770badd013fb8567a87662cf103c5810d0c82b3eae,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0347|Consensus|stage_a|replicate_1,G-9fe85d56704aa1f749da554321d5542d0534928b,G,target,LP0347,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,bf4e9223c6c84f6d7f3d5dbabf61e46e081b20765218fe84b80ce314c3979671,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,807099558,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0347|Consensus|stage_a|replicate_1,bf4e9223c6c84f6d7f3d5dbabf61e46e081b20765218fe84b80ce314c3979671,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0348|Consensus|stage_a|replicate_1,G-7ca44a9e7cc687b61afd5039add4600dd463d4d3,G,target,LP0348,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,d3fd5fc46d9f889c9266454e4e92bec56f6e4f4a3a55f170a64715733747aecc,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1980701940,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0348|Consensus|stage_a|replicate_1,d3fd5fc46d9f889c9266454e4e92bec56f6e4f4a3a55f170a64715733747aecc,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
