donor_key,request_key,custom_id,assigned_variant,assigned_filler,condition_id,outcome_id,requested_model,seed,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,engine_config_hash,response_format_instruction_version,study_id,request_stage,phase,intended_logical_identity,replacement_replicate_id
LP0325,G|LP0325|control|replicate_2|fmt_v2,G-a3ece0da056bc157a21035ecdc62719382cb18f1,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1296401165,5d55cb28890b6f17e4f877cc35766ad4e13c6c5e674b53f12258054d2e968f92,e1ba8f56f11ff0231487cbe2d31f95799407ffa7be765765565a7c1337335fb4,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0325|control,2
LP0326,G|LP0326|control|replicate_2|fmt_v2,G-4175728382d23b191d8c085a75cea1e920e4b3a4,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,96280609,d29632d3706c871eb202e7b7910473454aae7cf2bb97d17d2ddd11edb6e20b3f,946056600450ab8cdd39a4bc8983792aef7b46b0b22a2395d1bf558a96e4097f,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0326|control,2
LP0328,G|LP0328|control|replicate_2|fmt_v2,G-56ab3aa42ef344f220320964a92598e268937624,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1548335675,cb255517a9568c13876a133d67a40bfb28e7b629c8ad91a0689caf91b83e21fe,80795f7420a1828775290d44b68771a715025c5acdc160e5378bc09d1b5cd531,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0328|control,2
LP0329,G|LP0329|control|replicate_2|fmt_v2,G-2cfe1776db4d956a31925609c9b8752cb8f8d469,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,894026840,ed7df94c445ffa11376ba53e039325d1c0b5157bdc3cfa31b2eef0c740091154,836ae540379228fb1b138b09bde042a23465bc6274478052ed31080c6ac6a808,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0329|control,2
LP0331,G|LP0331|control|replicate_2|fmt_v2,G-78f29127a71a5aa51668ebe2ec4330d282742313,3,dances,control,full_questionnaire,google/gemma-4-31B-it,419396854,e0dbc9a78f808aadfcb6c1637a99ddc4912c2fa672df875af88d9de1c0c112b4,b3d274444556be3591afc28428470a85a0cfa3f9daaec8f6baf7cc3e9e220e28,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0331|control,2
LP0333,G|LP0333|control|replicate_2|fmt_v2,G-162c5f43099e5a294f6d9f7a44da046ab1b58092,3,dances,control,full_questionnaire,google/gemma-4-31B-it,905386159,08f88f0acdad20bcc2e3b2403aa69ce8c0d8967efbbbcfbe3298f21c2ef34a5c,d4ce2f6c8c8236fa713d64497b6aaa32ae7ddae7b2e1d6c2958972159d76628e,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0333|control,2
LP0334,G|LP0334|control|replicate_2|fmt_v2,G-ae478dda229d931237feccb3dfcd5612dd43dbfe,3,dances,control,full_questionnaire,google/gemma-4-31B-it,2133634760,b451b655ef45fe6efdd551a25f80d4c3cf0effce54fb4b6968867ea4db21448d,f56353b83194586fe0399f9880caf29829d2c29e68cd12ecb39a9f31810f47f2,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0334|control,2
LP0335,G|LP0335|control|replicate_2|fmt_v2,G-64a34e2666f80ab356309ddc5947abb864f80ebf,3,dances,control,full_questionnaire,google/gemma-4-31B-it,809412353,fa8a8dd318fc2db6a94e968546a31244a1ace8f648a95a8c2dea1a0cf6c9aae1,cf83c9b2876e2827ae0a33ade9d00ee18ff9d1cbb2abc62dd4456b67dfedc3c5,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0335|control,2
LP0336,G|LP0336|control|replicate_2|fmt_v2,G-df74c4758774529e4932804967a8085bae9fe3bd,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1180556172,5cfdb13242ff98f2782703a28a7e6cdce3df25e7a06c8b60559470dcb30aa91f,734c3e0b8e32d2af4e6e738777cbbaf97b761f0ada793b2cd3ace9e2a984beda,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0336|control,2
LP0337,G|LP0337|control|replicate_2|fmt_v2,G-8fec32a4b8c228833dc4497d13cc2858584242f5,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1486523854,f918df9d38c4ee3d9d8578dc46d67da92a3189c0893d27b22c542241b04522d6,11493604706794d63835530fa42668773c9769ba6a103753272c0e0a8193a9c0,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0337|control,2
LP0338,G|LP0338|control|replicate_2|fmt_v2,G-5219fd810c3cd20eedf78bd8262e9a171cf7874a,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,812698897,12b0f2463231bc2503e0ae1a490d92712c3c127043bac30a20a8c3bf35399fb5,1e41c27a019e4e9312440ca295da27f2e1b6fe91483bc3a93110d993824f2569,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0338|control,2
LP0340,G|LP0340|control|replicate_2|fmt_v2,G-197fe92b7c8a4af7d5cb0607d0f38e2e57cf1fcf,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,797580622,be12744dba268f58547fb8bef16bf10d34796fbd241cbfade517caa73d35370a,946056600450ab8cdd39a4bc8983792aef7b46b0b22a2395d1bf558a96e4097f,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0340|control,2
LP0341,G|LP0341|control|replicate_2|fmt_v2,G-c151529fd79728d09cc28f555df97767684ea453,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1513737746,0dd133509ff0ce945a73458a6158b9db16b718eebc679be553f482429616e513,df3cffc3387d2d032d676be1885201bdab5635202d3ecd7c397542171469c65d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0341|control,2
LP0342,G|LP0342|control|replicate_2|fmt_v2,G-55c2072e660a421e171e605d1b7b946fc6c4d117,3,dances,control,full_questionnaire,google/gemma-4-31B-it,294539388,c0dbd09a5b46d134a69b9bfeaf3047d67ac75e870ecf9c55ce40a5b480235e65,0aea5f34d3d057b0d300be3ff57b856d896603ba75b1a0863de9cd5246964d13,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0342|control,2
LP0343,G|LP0343|control|replicate_2|fmt_v2,G-5722bad30c2cfd0ca6da8c1a8d667ca94b4ae3d6,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,980578995,b0b7695f79c52d9a7aaeba9fb84223b94db6b9e562901d4cc049319c1ac31438,ed40bc9c5b1b9a11e27675ff43f01d4af53636afe95941746b2f2ce934d7aff3,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0343|control,2
LP0345,G|LP0345|control|replicate_2|fmt_v2,G-49948a7f2e24fecc517537b9c5248d9520a4da42,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1095635915,aeb4245b2f11918dc1ca5924c5e1a7a340eecc22ad7aca85573eb1f735f692f3,74d22e4f6bc6a2017a189b47d4b7a800ad7e0ca5096ce900f11bfd5d21a5d308,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0345|control,2
LP0346,G|LP0346|control|replicate_2|fmt_v2,G-a346ec97eed4a0595ea924df8811d3b499eab2a8,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,895646091,982b8a3138d54b8d7c78b80eb19518e02933df3a31121c397c3259f889fd8b59,95182075b7a5116fadd4347fa6f598518a64e8b056a3893fea56ca5fadcf9451,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0346|control,2
LP0348,G|LP0348|control|replicate_2|fmt_v2,G-905a0aa21a1f102c5fe0a3f4607443d3b1407c32,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,986916210,dd89a35c31e2125113794f46deb0bea09eb7066d0256a29ec075b22c18723809,a9a17d71ff912bda5de0b51aa01d4899976866e2b7576a3599597ddb74247476,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0348|control,2
LP0349,G|LP0349|control|replicate_2|fmt_v2,G-8b9c63da823e2926d85cb9515e4288f837e1e9d7,3,dances,control,full_questionnaire,google/gemma-4-31B-it,427225309,0413ae22e7f4363d7070a53ccd8bc20a7fa2b4fe05afa9c2f26d80641ca68f0d,c99641995728dd4be1cdf5f950f3bebe21e96b8abb3f06b160ffb77ac12ca92d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0349|control,2
LP0351,G|LP0351|control|replicate_2|fmt_v2,G-010cb7f816f5db3fc2ed36e96c6df573a4c5b5a3,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,420432687,9e65bf268dc8904d86fad4582b4b099c906055552ad68f66731dd323f65a0d4e,9965dbbd78907789b090a31a64821edc5afb4e49243f6dc0e4ad9272a342ff5d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0351|control,2
LP0352,G|LP0352|control|replicate_2|fmt_v2,G-0c4c8e14408b326129933732d53777194166bda3,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1495551625,8c3200b75f227457c401f9f041b301733dff689d23eac1a7c7d7a71e6ed1637c,1865ae993842eefc40d2c638ffcab1acd8a78c49899c0aa8962976d67f81d174,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0352|control,2
LP0353,G|LP0353|control|replicate_2|fmt_v2,G-48c90ce9157f8c95c3602c706694bab27499c7fe,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,655468136,d0f58676f02acef9b908a85fe675328f337746f0ea58b70caf8caeba02b25376,f808f6630faa2603d49b385040dde542264a8948c037cde5cd03089e39114cae,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0353|control,2
LP0354,G|LP0354|control|replicate_2|fmt_v2,G-4e08e5968e31938b3364c3c566e8b8ef2f186fb0,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,709058233,70977521ebab2dce12ada185b3c22bc66456d50e228f9eaf39ab4c2c9d2b9584,3304ff7c132e8a83b1a8f34f0416065b7d23b685df0d4b4ea3fbbe793a93b8a4,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0354|control,2
LP0355,G|LP0355|control|replicate_2|fmt_v2,G-cd766171a6d6070c20c1e8b41d64aa9cb0f623ca,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1103284722,ddf76f0c2b80936e0db4973ca3d726197f3e066a7c9cbcb49999094d6d125a95,734c3e0b8e32d2af4e6e738777cbbaf97b761f0ada793b2cd3ace9e2a984beda,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0355|control,2
LP0359,G|LP0359|control|replicate_2|fmt_v2,G-a0532ebdb117a33933bc6272e354ad7e735d259e,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1908277430,555f7eca8b07eacac5a69fbc342c9251f307c233d298520534425fdcf89c3f48,0aea5f34d3d057b0d300be3ff57b856d896603ba75b1a0863de9cd5246964d13,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0359|control,2
LP0360,G|LP0360|control|replicate_2|fmt_v2,G-3ddaf8d82f16897bf3bcc599a0ea2741a1ceaa77,3,dances,control,full_questionnaire,google/gemma-4-31B-it,718043948,f60a94e638a84c0d30e8b819c42ffddbf569c5435bc545211966b425858bf354,2476bbc7dc10dc5a04ca7990c929a6fdf7d44ffc9923ad98f84bdbe443344c9d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0360|control,2
LP0364,G|LP0364|control|replicate_2|fmt_v2,G-9248a0b828fa12952567664821481c879762c2ee,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1300976647,64482f30238c18fd4308edca389f8f4d39465c4f87272be153dc9f60136914e6,ab0fdf2f5a89282ad9bbbe710f0bce609804284bbc2b55b041f4bc61763c57e7,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0364|control,2
LP0365,G|LP0365|control|replicate_2|fmt_v2,G-2d505c8c2b2314acfb51faa58b41282d805491b8,3,dances,control,full_questionnaire,google/gemma-4-31B-it,96718277,1f02d2d096f379053bc32f6ab62e2a6b2c26aa031d39de68b61c3202cfed72ba,0dbe0028b8b567069f50a339d038e32ebe03239ce5b220686ba319356ec5b996,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0365|control,2
LP0367,G|LP0367|control|replicate_2|fmt_v2,G-d3fc46307cd9fbef5b0055f3df9cd9925ca33d8b,3,dances,control,full_questionnaire,google/gemma-4-31B-it,617777235,4ee264bd97579eb24e55b32ec5b807da7a892a3f912946c7a0065c4add1f6759,16d4ad8b4ba9bc852ad1e6f66bc24a4e56f325aed6e7a771e1c0ce67be639ae8,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0367|control,2
LP0368,G|LP0368|control|replicate_2|fmt_v2,G-030cbcec9b1685a1ecb9ea1aab401a35d45d7b4a,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,556793722,d4e55ba57c84ed87fbce3ad8704a3866172df24e41ce8b033a22b710055beeed,375fcb3b1a2ed2c36949ade4ece1609c87f27f1d35d207e8c079f821c2305153,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0368|control,2
LP0370,G|LP0370|control|replicate_2|fmt_v2,G-3e4bace86122faf7177bcccd50074b94be02fa7d,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1572492488,c914c4ca2245661bb03d3a0c2f789beed05d18cc1e12ad2fabde0a68e50ba2da,98e3625ab2f5f518981e48bccfbc4e12ac4fee394552d2723971faba1694b5a4,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0370|control,2
LP0371,G|LP0371|control|replicate_2|fmt_v2,G-d86c6ee0ef8c3f2d317055176c123229c3663462,3,dances,control,full_questionnaire,google/gemma-4-31B-it,543497458,684635402ccef9acaf9796d3eb15e61c654793ac799a1a144e555bebf5e7a695,697fd85785c5e554aaf10ce389f1bf1c3a0266f29d585ed8df343c15e2402f51,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0371|control,2
LP0374,G|LP0374|control|replicate_2|fmt_v2,G-06e7291af971d0be0c2d75d951321c5a8021b6d9,3,dances,control,full_questionnaire,google/gemma-4-31B-it,121643764,1dc3dc68702c73c9cff67ca7c5fceb1e1c774bc8dc46c1d08a7032d637e93a14,b0580f5fb9141397ecf377b40e8d1778ea4457ec196d7fea02c80181030893fe,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0374|control,2
LP0377,G|LP0377|control|replicate_2|fmt_v2,G-59be92d9fe7628ae7d1158661c23a6bd7876e08f,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,838028899,3c70cdf69a81d1dbe64b4f002b83bed60fcae4fa03afb5ceca0a4138e62c2e9b,80795f7420a1828775290d44b68771a715025c5acdc160e5378bc09d1b5cd531,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0377|control,2
LP0381,G|LP0381|control|replicate_2|fmt_v2,G-303b4ff14f8b30fb6c7224438d67bbc24f6c1b67,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,805425374,f5bceeb58480bc459a6455b531a44d317fe44ca0fe8e4880cb822ace06c02d45,b0580f5fb9141397ecf377b40e8d1778ea4457ec196d7fea02c80181030893fe,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0381|control,2
LP0382,G|LP0382|control|replicate_2|fmt_v2,G-f1641e2ef8fb259fda04fb9344ef1e58dc5f6588,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1539531264,a1f05f67bdcdabad3b2a5217f0c50179ea02424216c3a93e5edbd9381ad93371,8938cf956915dc78f47154621782b86462e158373a08bfd4a31111fdb06e1d72,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0382|control,2
LP0383,G|LP0383|control|replicate_2|fmt_v2,G-59dfe389dff3f8e27ed4cc33fc094f4ad931a11c,3,dances,control,full_questionnaire,google/gemma-4-31B-it,330547191,35b08f015c1df344a491e2ab251983c836cf22129231f07b8db383485601c012,9fbf74db23e927b912564259e1a930caa73c58eaf3061423bc7726aa63b0e24c,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0383|control,2
LP0384,G|LP0384|control|replicate_2|fmt_v2,G-af306ba1ba30b7073f5f0910e1adf8649c432ba3,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,412192333,59b6ee27214a9151f9dfc2ea710ba67db1a4062c60d45719ae52f5eb6c366552,8e7e715dd759c9180343ac172b647c46fa3af0d9e1e5a240759b1b37312271fd,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0384|control,2
LP0385,G|LP0385|control|replicate_2|fmt_v2,G-246a2122bd4723abdd23d68a6ac640adba5230bf,3,dances,control,full_questionnaire,google/gemma-4-31B-it,102458865,0499c491695d3986d016252cc8e1c15d8de6ccc45155ab4708afd12999744feb,ab0fdf2f5a89282ad9bbbe710f0bce609804284bbc2b55b041f4bc61763c57e7,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0385|control,2
LP0386,G|LP0386|control|replicate_2|fmt_v2,G-f6dab37e6a888bc017c0115ae8c6f301ee81fced,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1480454848,7598564932577c2d7504916f5af69d5fc4b25c9f37f49c7f77b5e1470a062c5a,95688658f8b8d47c9c8d7024f11cc7e497e661699b9a28d72142533133efe8cd,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0386|control,2
LP0391,G|LP0391|control|replicate_2|fmt_v2,G-aa371350dbfdb61c20a055715eb1a755356b2c0f,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,812375232,4b9a33a46548db8ecd8748cc61535710de3935d62d3136b9fe067d7850dcb777,11493604706794d63835530fa42668773c9769ba6a103753272c0e0a8193a9c0,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0391|control,2
LP0394,G|LP0394|control|replicate_2|fmt_v2,G-2122f0ced593eb5c79b58879b6693894e205e325,3,dances,control,full_questionnaire,google/gemma-4-31B-it,400149754,1bf1689344b6ff536ad722ae6a1dbd8044f6b0c6e1c2dddae3494a9b63fffae9,43a32bec9f104cf7990ac5b02ac38a79d821c22135a39d2fd6e8320eb1e11c1f,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0394|control,2
LP0396,G|LP0396|control|replicate_2|fmt_v2,G-8c13997eb232a6b7fd1c750a88c8e6ef2e0db502,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1247402422,be358cdd7bf5bc65cfa37b98544882714b85a284bd7b2fd62c1a753447236b7f,cf83c9b2876e2827ae0a33ade9d00ee18ff9d1cbb2abc62dd4456b67dfedc3c5,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0396|control,2
LP0398,G|LP0398|control|replicate_2|fmt_v2,G-7f007b9758812d01712e83fe5b2ec0e80d7eff1a,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1451369521,317e50da20ad1778122ab8fe0f313da53c3de83bdd90dd12166d65e4afb65407,13989d375cddadcde74b04df2f2b7a020012640c64914f315d5de4156b6f263d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0398|control,2
LP0399,G|LP0399|control|replicate_2|fmt_v2,G-5c789e0c279c87656ff7bbc38490a3dc4cc58c79,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1619903358,d3061aa2c1e8d98257910ce815b3c9331ade964dbe5318a4d194c0939397284a,bcaa458f2e7f821091248e7ba1d70324b9f438036e522008260e589262a97ed5,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0399|control,2
LP0402,G|LP0402|control|replicate_2|fmt_v2,G-f202604a95a32a80bfa30873b28ad5ca3bf6ff72,3,dances,control,full_questionnaire,google/gemma-4-31B-it,2041047832,9a1fe28372e9297e37cee9d0a53a288f1f15a7f6518ffa6df1b22fb377b3922b,f6e79632b071296a8163c418ba80cacd2272850a3d280064326088189590fa0d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0402|control,2
LP0403,G|LP0403|control|replicate_2|fmt_v2,G-fcebed44a8e3b00e8da19fb2e12f54584ef2c002,3,dances,control,full_questionnaire,google/gemma-4-31B-it,582716059,20dc4870531faf8311cb04bd1c42152f9e9560961b7ca3594f8a29a2c518437c,6ba764af62e00471c67ba9fd361e9793a0a511d522c6713d370bfeb024754774,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0403|control,2
